tweetid,screen_name,date,lang,text,friends_count,followers_count
1262637116166737920,tmprowell,Tue May 19 06:52:01 +0000 2020,en,Review on acute kidney injury in pts w/ #COVID19 via @LancetRespirMed. Describes multifactorial nature of AKI in #SARSCoV2 infection; approach to renal replacement tx; research priorities; &amp; more. Dr. Claudio Ronco et al.  #nephrology https://t.co/efx09qzKK2,USA,7589,60699
1276012445190905856,KrutikaKuppalli,Thu Jun 25 04:40:48 +0000 2020,en,Haven't the #infectiousdiseases and #publichealth experts been saying this for months? When will the @NBA; @NFL @MLB and other pro sports to realize this?   Cases are soaring and many athletes have tested positive for #COVID19; lets think about safety. https://t.co/hvyqkmQKK6,Global Citizen ,745,33492
1322967880552509440,Bob_Wachter,Sun Nov 01 18:24:56 +0000 2020,en,In case you're wondering what the response to a new pandemic threat in Jan 2020 might have been; here's @BarackObama on the 2009 threat from H1N1; from the @NewYorker excerpt of his new book https://t.co/JjG1Wdc6l4.   Note the attention paid to science; history; and transparency. https://t.co/mdhTtieslg,San Francisco,305,274323
1323645726572879872,tmprowell,Tue Nov 03 15:18:28 +0000 2020,en,Important paper from @UMich in @ScienceTM on clotting w/ #coronavirus: “These findings suggest 1/2 of pts hosp w/ #COVID19 become at least transiently positive for anti-phospholipid antibodies &amp; that these autoAbs are potentially pathogenic.” #MedTwitter https://t.co/qmwNIEBXqP,USA,7589,60699
1327978442130927616,ScottGottliebMD,Sun Nov 15 14:15:07 +0000 2020,en,One of the best predictors of transmission dynamics in epidemic waves has been mobility trends. Here is how mobility is declining (albeit very gradually) in the hardest hit states; and then how the U.S. trends compare to Europe. https://t.co/IAc52Dtqs0,DC,1457,588751
1337272821123256320,tmprowell,Fri Dec 11 05:47:40 +0000 2020,en,3;011 Americans died yesterday of #COVID19. We’re looking at a September 11th level catastrophe or worse daily for wks—&amp; maybe mos—to come. At this point; we have to choose to #WearAMask &amp; #StayHome on our own. We can’t wait for policy that may not come.  https://t.co/QpKX0uazF8,USA,7589,60699
1343952974779883520,EricTopol,Tue Dec 29 16:12:13 +0000 2020,en,Heart attacks with #COVID19: a report of 5 patients; emphasizing the potential role of neutrophil extracellular traps as determined via immunohistologic analysis of aspirated clot vs controls https://t.co/jAaisbyaNv @JAMACardiology https://t.co/kHzKDf3Pj7,CA,556,686676
1346825120283643904,ghn_news,Wed Jan 06 14:25:06 +0000 2021,en,Crippled by an overwhelming wave of #COVID19 infections; Southern California paramedics are being told to ration oxygen and not transport patients to hospitals if they have little chance of survival. https://t.co/7jbkqXLVeH,MD USA,2268,16655
1379153483555737600,EricTopol,Mon Apr 05 19:26:28 +0000 2021,en,What virus will be the culprit for the next pandemic? Data from &gt;500;000 samples; ~75;000 animals; ~900 wildlife viruses used to create an #openaccess #Spillover resource https://t.co/BfpPvlWUQU @PNASNews by @JonnaMazet @ucdavisvetmed @ucdavis @PREDICTproject and collaborators https://t.co/Xxkp1ZBNpN,CA,556,686676
1237406367717130240,CarlosdelRio7,Tue Mar 10 15:54:02 +0000 2020,en,We are set at ⁦@EmoryMedicine⁩ ⁦@GradyHealth⁩ FOB 200 to watch the #VirtualCROI special session on #COVID19 set to begin at 12:15 pm. https://t.co/XAWatrlmyv,GA,1569,56698
1271061182833713152,NACCHOalerts,Thu Jun 11 12:46:15 +0000 2020,en,Live plenaries; town halls; and workshops featuring discussions involving health equity; #COVID19; future of public health; leadership in turbulent times; the power of data; and more. Register now for #NA360! https://t.co/Oq5K2adc8Z https://t.co/ksmVZ7FCQd,DC,3522,28576
1297354191095160832,Surgeon_General,Sun Aug 23 02:05:17 +0000 2020,en,We must continue to help slow the spread of #COVID19 for ourselves; our loved ones; and our future. Do your part and wear a mask; stay 6 feet away from others; and wash your hands. Learn more: https://t.co/5gEhFnZFJ9. #COVIDStopsWithMe https://t.co/16i2OChMGq,DC,187,1127181
1306250272864235520,EricTopol,Wed Sep 16 15:15:08 +0000 2020,en,A very good; critical appraisal of the rapid antigen tests for covid with results in minutes; like a pregnancy test; that are overdue for home use @NatureNews (not like the ones in the picture!) https://t.co/lsKqYS3f9D by @GiorgiaWithAnI,CA,556,686676
1306294795535560704,CDCDirector,Wed Sep 16 18:12:03 +0000 2020,en,The current #COVID19 pandemic has tested our public health system. Now is the time to prioritize a sustained investment in our public health core capabilities to build what our nation needs and deserves. More from today’s Subcommittee Hearing on COVID-19: https://t.co/rksjO7jnmo,GA,487,373674
1373947335982600192,PeterHotez,Mon Mar 22 10:39:06 +0000 2021,en,NEW our latest in @MicrobesInfect in collaboration with @TAMU_SPH @TAMUOneHealth @TAMU we now have a half-dozen COVID-19 vaccines available; and provide information to help you consider the strengths and weaknesses of each one   https://t.co/YGywEZ3SNc,Houston TX,7216,334772
1407375931404996608,GovLarryHogan,Tue Jun 22 16:32:24 +0000 2021,en,Envistacom; a communications; cyber; and intelligence company; opened their Frederick office in March 2020 right before the pandemic hit; and is now thriving. This minority and female-owned business is a recipient of the very successful More Jobs for Marylanders program. https://t.co/4YsOzNZcmr,MD,704,255955
1310457991091552256,rwang0,Mon Sep 28 05:55:06 +0000 2020,en,MyPOV: a friend shared with me what Korea Town NYC is doing. Outdoor seating and streets blocked.    What's amazing is how San Diego is fully opened for indoor but Northern CA remains in a autocratic lockdown.  #covid19 #postpandemic #dining #life #livelihoods https://t.co/JrUdDAgJiF,Silicon Valley | SF | FL 410+,103619,141982
1357301348266627072,PeterHotez,Thu Feb 04 12:13:53 +0000 2021,en,Latest on our @TheLancet Commission on #COVID19 headed by Jeffrey Sachs and @richardhorton1; this is an update on our vaccines and therapeutics subgroup headed by @PeterHotez @mebottazzi https://t.co/1pj8jJRbw5,Houston TX,7216,334772
1226721556749070336,CarlosdelRio7,Mon Feb 10 04:16:25 +0000 2020,en,Fifth suspected coronavirus case reported in San Diego https://t.co/t9JFbEIViK,GA,1569,56698
1297560941677223936,brianstelter,Sun Aug 23 15:46:50 +0000 2020,en,LA Times sports columnist @BillPlaschke; who wrote this remarkable piece – "I had COVID-19; and these are the things nobody tells you" – is up next on @ReliableSources   https://t.co/T8bFcddYh4,New York City,7494,787191
1305517309713416192,brianstelter,Mon Sep 14 14:42:36 +0000 2020,en,Bob Woodward; leadership coach? At times in his calls with Trump; he seemed to be steering Trump to take the coronavirus crisis more seriously – almost out of duty as a concerned citizen. https://t.co/ntPTUbf3Zb,New York City,7494,787191
1308865327124668416,DrLeanaWen,Wed Sep 23 20:26:26 +0000 2020,en,The U.S. is in a worse place than we were in May when we had 100;000 deaths from #covid19:  1) The # of daily infections is double  2) We're not using the public health tools we have  3) @CDCgov has been cut off at the knees   My @washingtonpost column: https://t.co/yiCk58JGig,MD,5002,177524
1341511102845358080,tmprowell,Tue Dec 22 22:29:05 +0000 2020,en,"Let the ultra-rich and influential skip the line for #COVID19 #vaccines? Hear me out."  I read it &amp; still #nope.    https://t.co/6dr5vpLqWx via @statnews,USA,7589,60699
1222166246868865024,DKThomp,Tue Jan 28 14:35:14 +0000 2020,en,Read @edyong209 on 6 reasons why it's very; very dubious to say coronavirus is "thermonuclear pandemic level bad” based on that oft-cited R0 number https://t.co/ZzrQZBR1KC https://t.co/Kf4Z2d9cY3,D.C.,1670,190217
1358039880543174656,CarlosdelRio7,Sat Feb 06 13:08:33 +0000 2021,en,COVID vaccines in HIV-Positive recipients: Need for more data from the Novavax South Africa study and with other vaccine platforms https://t.co/NGx42fNGUR,GA,1569,56698
1409952940245229568,EricTopol,Tue Jun 29 19:12:31 +0000 2021,en,The Alpha variant is 40% more contagious than its predecessor. Delta is another 40% more contagious than Alpha. For assessing a variant that spreads so much more; it's hard to know re: ? more deadly  But #VaccinesWork  https://t.co/bqLC2F3Jln https://t.co/Rcwmsv0sZJ @KatherineJWu https://t.co/LiTybOLhr6,CA,556,686676
1233636188818329600,KrutikaKuppalli,Sat Feb 29 06:12:41 +0000 2020,en,For my fellow #BayArea and #PaloAlto citizens as an ID physician with experience in pandemic preparedness; outbreak response; and emerging infections here is my advice on #COVID19US  1. #PrepareDontPanic  2. Use good hand hygiene 3. Cough into your sleeve 4. Stay home if sick,Global Citizen ,745,33492
1284146898648141824,CDCDirector,Fri Jul 17 15:24:13 +0000 2020,en,#COVID19 highlights the need for us to address the chronic embedded health disparities we have in the US. More from my interview with @CEOShow: https://t.co/uLG0LysssL https://t.co/lZVj9Bm1tt,GA,487,373674
1301599918130450432,skathire,Thu Sep 03 19:16:17 +0000 2020,en,No amount of testing can overcome stupidity...  “...campus's models had already anticipated people not wearing masks — but they did not take into account that students who tested positive would fail to isolate &amp; would nonetheless attend and host parties.“  https://t.co/qqamz5uvpy,MA,964,29497
1344300122914648064,NACCHOalerts,Wed Dec 30 15:11:39 +0000 2020,en,Health Officials Fear Pandemic-Related Suicide Spike Among Native Youth https://t.co/dxtNb1LjmS via @routefifty,DC,3522,28576
1359230371049725952,tmprowell,Tue Feb 09 19:59:08 +0000 2021,en,A9: About 10% of the US has recv'd at least 1 dose of #COVID19 #vaccine; ~3% are fully vaccinated w/ 2 doses; &amp; we are vaccinating ~1.5M in US each day. That gives me #COVID19Hope; as does the fact that so many are continuing to #WearAMask; etc a year into this. 🙏#AskReuters https://t.co/NoSRa5K0hp,USA,7589,60699
1389681701761298432,JenniferNuzzo,Tue May 04 20:41:51 +0000 2021,en,I'm looking for a shirt or other merch that says something like "Got COVID19 Vaccine Questions? Please ask me! I promise I won't judge!" Now that I am fully vaccinated and spending more time in public spaces; I thought it would be good to engage with folks as much as possible.,MD,1464,49594
1292778468787159040,Surgeon_General,Mon Aug 10 11:03:00 +0000 2020,en,As we kick off a new week; join me in following the 3⃣ W's 👇 to protect your health. #COVIDStopsWithMe   ▪️ Watch your distance (&amp; stay 6⃣ ft from others) ▪️ Wear a mask 😷 #WorldMaskWeek  ▪️ Wash your hands 🧼🖐️  #MondayMotivation https://t.co/h7Iug8PY9a,DC,187,1127181
1305618060758274048,EricTopol,Mon Sep 14 21:22:57 +0000 2020,en,An in-depth assessment of the immune response in kids with MIS-C; identifying candidate autoantibodies to support an autoimmune mechanism; and finding resemblance of antibody response to convalescent covid. https://t.co/pktK1yqiwb @CellCellPress by @ConorGruber @BogunovicLab https://t.co/2D8wv9vXZo,CA,556,686676
1321948693805719552,EricTopol,Thu Oct 29 22:55:03 +0000 2020,en,When 1 high school student who tested covid negative 1 week prior to a retreat led to 116 cases (76% of the students and staff) https://t.co/vjKImeE4vg @CDCgov,CA,556,686676
1322305070172549120,EricTopol,Fri Oct 30 22:31:10 +0000 2020,en,A household member gets #COVID19. What's your chance of getting it? A new @CDCgov report today The rates of symptomatic and asymptomatic  #SARSCoV2  infections were 36% and 18%; respectively. Overall 54% from 101 households; w/ limitations acknowledged https://t.co/uyKy2Ukzlo,CA,556,686676
1337787178227679232,EricTopol,Sat Dec 12 15:51:32 +0000 2020,en,Here in San Diego; the worst day of the pandemic Not enough nurses for our ICU patients https://t.co/iY0yErlb1Q @sdut @PaulSisson https://t.co/LelOqnFIN8,CA,556,686676
1263253168504348672,drlucymcbride,Wed May 20 23:40:00 +0000 2020,en,Please check out my daily update for a wonderful piece written by educator Dr. Monica Lewis: https://t.co/t3BsstFSPW,Substack newsletter 👉,3590,28245
1280105880135127040,NACCHOalerts,Mon Jul 06 11:46:39 +0000 2020,en,The Fullest Look Yet at the Racial Inequity of Coronavirus - The New York Times https://t.co/zQSxAKqcL1,DC,3522,28576
1281372870589939712,NateSilver538,Thu Jul 09 23:41:13 +0000 2020,en,The @youyanggu numbers now say that about as many Americans are infected as in the March/April peak. Yes there is more testing now; but he's trying to estimate the *true* number of infections and they've now caught up (and are still rising).  https://t.co/Qxu8rSPoV1 https://t.co/NFIUjzDTte,New York,1573,3444065
1337075588339814400,DrLeanaWen,Thu Dec 10 16:43:56 +0000 2020,en,Just saw this report by @LennyMBernstein @bylenasun. If confirmed; it is truly awful. There will always be politics involved in policy-making; but it should not dictate what is scientifically sound. Politicians should never be allowed to suppress science.  https://t.co/yizVHIqjzt,MD,5002,177524
1343892782541381632,Surgeon_General,Tue Dec 29 12:13:02 +0000 2020,en,You /someone you know read a language other than English?    @US_FDA has posted translations of the Moderna #COVID19 Vaccine fact sheet for recipients &amp; caregivers + one for healthcare providers in Arabic; Chinese; French; Spanish; Tagalog; and Vietnamese  https://t.co/iPDkKXrqE4,DC,187,1127181
1347276951082459136,JenniferNuzzo,Thu Jan 07 20:20:30 +0000 2021,en,The discovery of new variants of the SARS-CoV-2 virus that that may be more transmissible adds urgency to efforts to slow the spread of the #covid19 pandemic. @ggronvall and I explain: https://t.co/IsYrT1Sfcw,MD,1464,49594
1226544278001897472,HelenBranswell,Sun Feb 09 16:31:58 +0000 2020,en,#2019nCoV: the number of local transmission cases in Singapore continues to rise; up 3 today to 22.  15 of the 22 have currently been connected to 3 known transmission clusters. Still trying to see if the remaining 7 are linked to them. https://t.co/gzHYmtfqnC,MA,2079,225280
1284999649187823616,HelenBranswell,Sun Jul 19 23:52:45 +0000 2020,en,1. Flattening #Covid19's curve was never a 1-time fix: "If the point was to sustain a monthlong lockdown... the administration succeeded. If it was to squelch [it] to containable levels; later events would show the officials were oblivious to how widely it was already spreading.",MA,2079,225280
1300990338883092480,JoeBrunoWSOC9,Wed Sep 02 02:54:02 +0000 2020,en,No hugs; kisses: South Carolina nursing home visits resume amid COVID-19 https://t.co/5qXLleHt67,NC,4017,48909
